endereco_geo,lat,lon
"Rua Massaranduba, Vila Monte Alegre, São Paulo, SP, Brasil",-23.6250423,-46.6388004
"Rua Serra do Japi, Vila Gomes Cardim, São Paulo, SP, Brasil",-23.5487034,-46.5682346
"Rua Indaiá Grande, Fazenda Aricanduva, São Paulo, SP, Brasil",,
"Rua Domingos Paiva, Brás, São Paulo, SP, Brasil",-23.5416638,-46.6193159
"Rua José da Silva Ribeiro, Vila Andrade, São Paulo, SP, Brasil",-23.6230743,-46.73863
"Rua Gaspar Afonso, Alto da Mooca, São Paulo, SP, Brasil",,
"Rua Duarte de Azevedo, Santana, São Paulo, SP, Brasil",-23.5010685,-46.6192885
"Rua Pretória, Vila Formosa, São Paulo, SP, Brasil",-23.5628038,-46.5483012
"Rua Manuel Ribas, Vila Campanela, São Paulo, SP, Brasil",-23.5365051,-46.4619968
"Rua Bartolomeu de Gusmão, Vila Mariana, São Paulo, SP, Brasil",-23.5867357,-46.6315725
"Praça José Vicente Nóbrega, Cambuci, São Paulo, SP, Brasil",-23.5737133,-46.6190331
"Rua Espírito Santo, Aclimação, São Paulo, SP, Brasil",-23.5681775,-46.6303877
"Rua Professor Henrique Neves Lefevre, Jardim Petrópolis, São Paulo, SP, Brasil",,
"Rua dos Manacás, Cidade Jardim, São Paulo, SP, Brasil",-23.58983,-46.696766
"Travessa Cachoeira do Arrependido, Conjunto Promorar Raposo Tavares, São Paulo, SP, Brasil",-23.5873718,-46.8015407
"Rua Traituba, Saúde, São Paulo, SP, Brasil",-23.6125651,-46.6307755
"Avenida Nossa Senhora do Sabará, Vila Isa, São Paulo, SP, Brasil",,
"Rua João Rudge, Casa Verde, São Paulo, SP, Brasil",-23.5149118,-46.6552087
"Rua Antônio Tavares, Cambuci, São Paulo, SP, Brasil",-23.5720453,-46.6211898
"Rua Professora Haidêe Silva Martins, Jardim Campo Grande, São Paulo, SP, Brasil",,
"Rua Maniutuba, Chácara Santo Antônio (Zona Leste), São Paulo, SP, Brasil",,
"Rua Roma, Lapa, São Paulo, SP, Brasil",-23.5226995,-46.702417
"Rua Porto Nacional, Vila Siqueira (Zona Norte), São Paulo, SP, Brasil",,
"Rua Matias Aires, Consolação, São Paulo, SP, Brasil",-23.555184,-46.6579155
"Rua Arruda Alvim, Pinheiros, São Paulo, SP, Brasil",-23.5527743,-46.6757498
"Rua Nicolau Filizola, Jardim Rosa Maria, São Paulo, SP, Brasil",-23.5931551,-46.7704637
"Rua Casa Forte, Água Fria, São Paulo, SP, Brasil",-23.4815071,-46.6171893
"Rua Antônio de Oliveira, Chácara Santo Antônio (Zona Sul), São Paulo, SP, Brasil",,
"Rua Arnaldo Cintra, Vila Moreira, São Paulo, SP, Brasil",,
"Avenida Ordem e Progresso, Jardim das Laranjeiras, São Paulo, SP, Brasil",,
"Rua Padre Chico, Perdizes, São Paulo, SP, Brasil",-23.5296893,-46.6825101
"Rua Guaraiúva, Cidade Monções, São Paulo, SP, Brasil",,
"Rua Iperoig, Perdizes, São Paulo, SP, Brasil",-23.5399415,-46.6792235
"Rua Sebastião Gil, Pinheiros, São Paulo, SP, Brasil",-23.5665043,-46.691459
"Rua Comendador Eduardo Saccab, Brooklin Paulista, São Paulo, SP, Brasil",,
"Avenida Doutor Hugo Beolchi, Vila Guarani (Z Sul), São Paulo, SP, Brasil",,
"Rua José Antônio Coelho, Vila Mariana, São Paulo, SP, Brasil",-23.5798381,-46.6425503
"Rua Queriri, Chácara Califórnia, São Paulo, SP, Brasil",,
"Rua Rocha, Bela Vista, São Paulo, SP, Brasil",-23.5595509,-46.6495897
"Rua Itajibá, Chácara Inglesa, São Paulo, SP, Brasil",-23.6099592,-46.6326877
"Rua Queluz, Jardim Paulista, São Paulo, SP, Brasil",-23.573088,-46.6590153
"Praça Santa Therezinha, Vila Azevedo, São Paulo, SP, Brasil",-23.5411722,-46.5712493
"Rua José Ramon Urtiza, Vila Andrade, São Paulo, SP, Brasil",-23.6339922,-46.7284251
"Rua Armindo Guaraná, Vila Regente Feijó, São Paulo, SP, Brasil",,
"Rua Castilho, Brooklin Paulista, São Paulo, SP, Brasil",,
"Rua Fernandes Moreira, Chácara Santo Antônio (Zona Sul), São Paulo, SP, Brasil",,
"Rua Rondinha, Chácara Inglesa, São Paulo, SP, Brasil",-23.6077818,-46.6335431
"Rua Manharaçu, Vila Natália, São Paulo, SP, Brasil",-23.6240954,-46.5977923
"Rua Doutor Seng, Bela Vista, São Paulo, SP, Brasil",-23.5614229,-46.65035
"Rua Guaraja, Vila Mazzei, São Paulo, SP, Brasil",-23.4735908,-46.6010994
"Rua Professor Vahia de Abreu, Vila Olímpia, São Paulo, SP, Brasil",-23.6029941,-46.6773653
"Rua Henrique Schaumann, Pinheiros, São Paulo, SP, Brasil",-23.5561162,-46.6832691
"Rua Mário Amaral, Paraíso, São Paulo, SP, Brasil",-23.5743665,-46.6477657
"Rua Carlo Rainaldi, Jardim dos Estados, São Paulo, SP, Brasil",-23.6376148,-46.6860163
"Rua Barão do Bananal, Vila Pompéia, São Paulo, SP, Brasil",-23.533822,-46.6889664
"Rua Mauro, Saúde, São Paulo, SP, Brasil",-23.6180514,-46.6410496
"Rua Doutor Alberto Lyra, Jardim Panorama, São Paulo, SP, Brasil",,
"Rua Apinajés, Sumaré, São Paulo, SP, Brasil",-23.5367552,-46.6796841
"Avenida Direitos Humanos, Imirim, São Paulo, SP, Brasil",,
"Rua Macapá, Sumaré, São Paulo, SP, Brasil",-23.5466349,-46.6742194
"Rua Carolina Bauer, Jardim Rossin, São Paulo, SP, Brasil",,
"Avenida Bem-te-vi, Moema, São Paulo, SP, Brasil",-23.6083553,-46.6677019
"Rua João Cachoeira, Itaim Bibi, São Paulo, SP, Brasil",-23.5863372,-46.677285
"Rua José de Cristo Moreira, Vila Morumbi, São Paulo, SP, Brasil",,
"Rua Júlio de Castilhos, Belenzinho, São Paulo, SP, Brasil",,
"Avenida Paulista, Bela Vista, São Paulo, SP, Brasil",-23.5667506,-46.6500019
"Rua Professor Ciridião Buarque, Vila Anglo Brasileira, São Paulo, SP, Brasil",-23.5355484,-46.6915764
"Estrada Carlos Queiroz Telles, Jardim Fonte do Morumbi, São Paulo, SP, Brasil",,
"Rua Aramanaí, Vila Madalena, São Paulo, SP, Brasil",,
"Avenida do Rio Bonito, Socorro, São Paulo, SP, Brasil",-23.6866566,-46.7022669
"Rua Professor José Horácio Meirelles Teixeira, Vila Suzana, São Paulo, SP, Brasil",,
"Rua Luísa Júlia, Itaim Bibi, São Paulo, SP, Brasil",-23.5858701,-46.6739369
"Rua Cunha Gago, Pinheiros, São Paulo, SP, Brasil",-23.562679,-46.6936201
"Rua Marquês de Paranaguá, Consolação, São Paulo, SP, Brasil",-23.5503515,-46.6498514
"Rua do Minho, Jardim Luzitânia, São Paulo, SP, Brasil",,
"Rua Soror Angélica, Vila Ester (Zona Norte), São Paulo, SP, Brasil",,
"Rua Guarapuava, Mooca, São Paulo, SP, Brasil",-23.5477351,-46.6051291
"Rua Barão de Bocaina, Higienópolis, São Paulo, SP, Brasil",-23.543687,-46.6634782
"Rua João Anes, Alto da Lapa, São Paulo, SP, Brasil",,
"Rua Ipiranga, Jardim Aeroporto, São Paulo, SP, Brasil",-20.8122319,-49.3965109
"Rua Otávio Tarquínio de Sousa, Campo Belo, São Paulo, SP, Brasil",-23.6199866,-46.6658151
"Rua Comendador Quirino Teixeira, Jardim Leonor Mendes de Barros, São Paulo, SP, Brasil",,
"Rua Sócrates, Vila Sofia, São Paulo, SP, Brasil",,
"Rua Conselheiro Torres Homem, Jardim Paulista, São Paulo, SP, Brasil",-23.5779295,-46.6656306
"Rua Manuel Bolto, Vila Hamburguesa, São Paulo, SP, Brasil",-23.53399,-46.7248467
"Rua Alcantarilla, Vila Andrade, São Paulo, SP, Brasil",-23.634645,-46.732041
"Rua Doutor Raul da Rocha Medeiros, Tatuapé, São Paulo, SP, Brasil",-23.5345215,-46.5629108
"Rua Francisco Cioffi, Vila Bertioga, São Paulo, SP, Brasil",,
"Rua Barão de Tatuí, Vila Buarque, São Paulo, SP, Brasil",,
"Rua Antônio Camardo, Vila Gomes Cardim, São Paulo, SP, Brasil",-23.5494882,-46.5640464
"Avenida Alberto Ramos, Jardim Independência, São Paulo, SP, Brasil",,
"Rua Hermógenes Almeida Prado, Jardim Guedala, São Paulo, SP, Brasil",,
"Avenida Waldemar Tietz, Conjunto Habitacional Padre José de Anchieta, São Paulo, SP, Brasil",,
"Avenida Professor Francisco Morato, Butantã, São Paulo, SP, Brasil",-23.5859427,-46.722764
"Rua Dom Tito Marchese, Vila Progredior, São Paulo, SP, Brasil",,
"Rua Nicola Rollo, Vila Andrade, São Paulo, SP, Brasil",-23.6277955,-46.7420082
"Rua São Bernardo, Cidade Mãe do Céu, São Paulo, SP, Brasil",,
"Rua Tapuçu, Vila Sofia, São Paulo, SP, Brasil",,
"Rua Bom Sucesso, Cidade Mãe do Céu, São Paulo, SP, Brasil",,
"Rua João Álvares Soares, Campo Belo, São Paulo, SP, Brasil",-23.6208006,-46.6708426
"Rua Ribeirão Claro, Vila Olímpia, São Paulo, SP, Brasil",-23.6010003,-46.679256
"Rua Carlos da Silva Lacaz, Horto Florestal, São Paulo, SP, Brasil",,
"Rua Professor Eduardo Monteiro, Jardim Leonor, São Paulo, SP, Brasil",,
"Avenida São Gualter, Vila Ida, São Paulo, SP, Brasil",-23.5423507,-46.7115655
"Rua Conselheiro Brotero, Santa Cecília, São Paulo, SP, Brasil",-23.5382357,-46.6613808
"Rua Berlioz, Alto de Pinheiros, São Paulo, SP, Brasil",-23.5399556,-46.7125989
"Avenida Álvaro Machado Pedrosa, Parada Inglesa, São Paulo, SP, Brasil",-23.4842727,-46.6061026
"Rua Sul, Brooklin Paulista, São Paulo, SP, Brasil",,
"Praça Nami Jafet, Ipiranga, São Paulo, SP, Brasil",-23.5809654,-46.6051344
"Rua Trajano Reis, Jardim das Vertentes, São Paulo, SP, Brasil",,
"Avenida Duquesa de Goiás, Real Parque, São Paulo, SP, Brasil",,
"Rua Doutor Corinto Baldoino Costa, Vila Zilda (Tatuapé), São Paulo, SP, Brasil",,
"Rua Ceará, Consolação, São Paulo, SP, Brasil",-23.5467704,-46.6614616
"Rua Desembargador do Vale, Perdizes, São Paulo, SP, Brasil",-23.5294378,-46.6888095
"Rua Dona Leopoldina, Ipiranga, São Paulo, SP, Brasil",-23.6010054,-46.6074083
"Rua Doutor Inácio Arruda, Vila Monumento, São Paulo, SP, Brasil",-23.5695748,-46.612462
"Rua Paris, Sumaré, São Paulo, SP, Brasil",-23.5419916,-46.6875027
"Rua Luís Góis, Mirandópolis, São Paulo, SP, Brasil",-23.6041022,-46.6509572
"Rua Itatiaia, Vila Guarani (Z Sul), São Paulo, SP, Brasil",,
"Avenida da Liberdade, Liberdade, São Paulo, SP, Brasil",-23.5606422,-46.6382881
"Rua Teodoro Sampaio, Pinheiros, São Paulo, SP, Brasil",-23.5632948,-46.6870607
"Rua Armando Petrella, Jardim Panorama, São Paulo, SP, Brasil",-23.6037583,-46.6991195
"Rua Paraíso, Jardim Portal I e II, São Paulo, SP, Brasil",-23.1806382,-45.7807379
"Rua Francisco Vasconcelos, Santo Amaro, São Paulo, SP, Brasil",,
"Rua Gregório Serrão, Vila Mariana, São Paulo, SP, Brasil",-23.5830085,-46.63513
"Rua Huitacá, Jardim da Campina, São Paulo, SP, Brasil",,
"Rua Apinajés, Perdizes, São Paulo, SP, Brasil",-23.5367552,-46.6796841
"Rua São Jorge, Parque São Jorge, São Paulo, SP, Brasil",-23.5323637,-46.5647404
"Rua Conselheiro Brotero, Barra Funda, São Paulo, SP, Brasil",,
"Rua Duarte Leite, Granja Julieta, São Paulo, SP, Brasil",-23.6354516,-46.7053941
"Rua Malva Silvestre, Parque Savoy City, São Paulo, SP, Brasil",-23.5633237,-46.4863554
"Rua Doutor Erasmo Teixeira de Assunção, Jardim Leonor, São Paulo, SP, Brasil",,
"Rua Matilde La Giudice, Jardim Aricanduva, São Paulo, SP, Brasil",,
"Rua Alemanha, Jardim Europa, São Paulo, SP, Brasil",-23.5748659,-46.6765924
"Alameda Iraé, Indianópolis, São Paulo, SP, Brasil",-23.6036096,-46.660637
"Rua Davi Hume, Jardim Vila Mariana, São Paulo, SP, Brasil",-23.5947335,-46.6244593
"Rua Celso de Azevedo Marques, Parque da Mooca, São Paulo, SP, Brasil",-23.5683948,-46.5949643
"Rua Aspicuelta, Vila Madalena, São Paulo, SP, Brasil",-23.5563954,-46.6874672
"Rua José Líbero, Planalto Paulista, São Paulo, SP, Brasil",-23.6252289,-46.6418111
"Rua Cláudio Soares, Pinheiros, São Paulo, SP, Brasil",-23.568478,-46.6933877
"Rua Aleixo Garcia, Vila Olímpia, São Paulo, SP, Brasil",-23.5962611,-46.6774555
"Avenida Nova Cantareira, Tucuruvi, São Paulo, SP, Brasil",-23.4752358,-46.6128653
"Rua Dom Manuel, Brooklin Paulista, São Paulo, SP, Brasil",,
"Rua Bispo Eugênio Demazemod, Vila Alpina, São Paulo, SP, Brasil",-23.5970236,-46.561014
"Rua Camilo, Vila Romana, São Paulo, SP, Brasil",-23.5291932,-46.7016212
"Rua Major Diogo, Bela Vista, São Paulo, SP, Brasil",-23.5574682,-46.6427723
"Rua Major Dantas Cortez, Vila Gustavo, São Paulo, SP, Brasil",-23.4828601,-46.5969268
"Rua Agostinho Lattari, Parque da Mooca, São Paulo, SP, Brasil",-23.5788357,-46.5916517
"Rua Caio Prado, Consolação, São Paulo, SP, Brasil",-23.5492278,-46.6485497
"Rua Acangueruçu, Vila Pirajussara, São Paulo, SP, Brasil",,
"Rua Maria Otília, Vila Regente Feijó, São Paulo, SP, Brasil",,
"Rua Francisca Júlia, Santana, São Paulo, SP, Brasil",-23.4922416,-46.6307703
"Rua Henrique Martins, Jardim Paulista, São Paulo, SP, Brasil",-23.5811993,-46.6682073
"Rua Doutor Cândido Espinheira, Perdizes, São Paulo, SP, Brasil",-23.5312743,-46.667521
"Rua Ponte Alta, Vila Deodoro, São Paulo, SP, Brasil",,
"Rua Itapina, Vila Mariana, São Paulo, SP, Brasil",-23.5891429,-46.6455775
"Rua do Estilo Barroco, Chácara Santo Antônio (Zona Sul), São Paulo, SP, Brasil",,
"Rua Simpatia, Jardim das Bandeiras, São Paulo, SP, Brasil",,
"Rua Caativa, Alto da Lapa, São Paulo, SP, Brasil",,
"Avenida Ibiúna, Vila Aricanduva, São Paulo, SP, Brasil",-23.5383677,-46.5399067
"Rua Maceió, Consolação, São Paulo, SP, Brasil",-23.5527696,-46.6606727
"Rua Celso Ramos, Vila Andrade, São Paulo, SP, Brasil",,
"Rua Doutor Sodré, Vila Nova Conceição, São Paulo, SP, Brasil",,
"Alameda dos Guatás, Saúde, São Paulo, SP, Brasil",-23.6135188,-46.6381146
"Rua Havaí, Sumaré, São Paulo, SP, Brasil",-23.539853,-46.6893008
"Rua Aída Gomes Toledo, Imirim, São Paulo, SP, Brasil",,
"Rua Hilário Magro Junior, Butantã, São Paulo, SP, Brasil",-23.5641635,-46.7104328
"Rua Lisboa, Cerqueira César, São Paulo, SP, Brasil",-23.567608,-46.6585072
"Rua Furnas, Brooklin Paulista, São Paulo, SP, Brasil",,
"Rua Maestro Elias Lobo, Jardim Paulista, São Paulo, SP, Brasil",-23.5724831,-46.6634816
"Rua Irmã Carolina, Belenzinho, São Paulo, SP, Brasil",,
"Rua Costa Aguiar, Ipiranga, São Paulo, SP, Brasil",-23.5832826,-46.6067223
"Rua Suruí, Vila Gomes Cardim, São Paulo, SP, Brasil",-23.5454917,-46.5682858
"Rua Tavares Cabral, Pinheiros, São Paulo, SP, Brasil",-23.5703694,-46.692372
"Rua Rubens Porta Nova, Parque Industrial Tomas Edson, São Paulo, SP, Brasil",,
"Rua Elói Cerqueira, Belenzinho, São Paulo, SP, Brasil",,
"Rua Alcacer-Kehir, Vila Santo Estevão, São Paulo, SP, Brasil",,
"Avenida Alberto Augusto Alves, Vila Andrade, São Paulo, SP, Brasil",-23.6406512,-46.7368254
"Rua Alfredo Pujol, Santana, São Paulo, SP, Brasil",-23.4999644,-46.6272596
"Rua das Hortênsias, Mirandópolis, São Paulo, SP, Brasil",,
"Rua Professor Celso Quirino dos Santos, Cidade São Francisco, São Paulo, SP, Brasil",,
"Rua Antônio das Chagas, Chácara Santo Antônio (Zona Sul), São Paulo, SP, Brasil",,
"Rua Bergamota, Alto da Lapa, São Paulo, SP, Brasil",,
"Rua Corrientes, Lapa, São Paulo, SP, Brasil",-23.5220098,-46.7114385
"Rua José Oscar Abreu Sampaio, Jardim Anália Franco, São Paulo, SP, Brasil",-23.5586325,-46.5649641
"Rua Itavera, Jardim Guedala, São Paulo, SP, Brasil",,
"Rua Antônio Bento, Jardim Paulista, São Paulo, SP, Brasil",-23.5784079,-46.6664124
"Rua Fernando de Noronha, Chácara Inglesa, São Paulo, SP, Brasil",-23.6082443,-46.6355119
"Rua Sílvio Tramontano, Vila Tramontano, São Paulo, SP, Brasil",,
"Rua Peixoto Werneck, Parque Artur Alvim, São Paulo, SP, Brasil",-23.5415451,-46.4868969
"Rua Doutor Carlos Norberto de Sousa Aranha, Alto de Pinheiros, São Paulo, SP, Brasil",,
"Rua Paulo Maldi, Tucuruvi, São Paulo, SP, Brasil",-23.4836408,-46.6112777
"Rua Valson Lopes, Vila Butantã, São Paulo, SP, Brasil",,
"Rua Sophia Ambuba, Vila Andrade, São Paulo, SP, Brasil",-23.6346343,-46.7356119
"Rua Doutor Barros Cruz, Vila Mariana, São Paulo, SP, Brasil",-23.5941283,-46.629932
"Rua Herculano de Freitas, Bela Vista, São Paulo, SP, Brasil",-23.5552798,-46.6529238
"Rua Luís Dias, Itaim Bibi, São Paulo, SP, Brasil",-23.5884793,-46.6778533
"Rua Pacobá, Jardim Panorama, São Paulo, SP, Brasil",,
"Rua Vasconcelos de Almeida, Vila Barbosa, São Paulo, SP, Brasil",,
"Avenida Sapopemba, Jardim Planalto, São Paulo, SP, Brasil",-23.6108668,-46.5196123
"Avenida Ceci, Planalto Paulista, São Paulo, SP, Brasil",-23.618873,-46.6506161
"Rua Viradouro, Itaim Bibi, São Paulo, SP, Brasil",-23.5853358,-46.6807375
"Rua Amaral Gurgel, Vila Buarque, São Paulo, SP, Brasil",-23.5427874,-46.6476532
"Rua Professor Francisco de Castro, Vila Mariana, São Paulo, SP, Brasil",-23.5966206,-46.6405305
"Rua Sanharó, Jardim Guedala, São Paulo, SP, Brasil",,
"Rua das Amoreiras, Cidade Jardim, São Paulo, SP, Brasil",-23.5887996,-46.699284
"Rua Marques, Jardim Carlu, São Paulo, SP, Brasil",,
"Rua República do Iraque, Campo Belo, São Paulo, SP, Brasil",-23.6192382,-46.6663402
"Rua Camé, Mooca, São Paulo, SP, Brasil",-23.5657891,-46.5962204
"Alameda Calicut, Chácara Santo Antônio (Zona Sul), São Paulo, SP, Brasil",,
"Rua Matias Roxo, Vila Leopoldina, São Paulo, SP, Brasil",-23.5200007,-46.7261638
"Rua Sônia Ribeiro, Brooklin Paulista, São Paulo, SP, Brasil",,
"Rua Jataí, Alto da Lapa, São Paulo, SP, Brasil",,
"Rua Federação Paulista de Futebol, Várzea da Barra Funda, São Paulo, SP, Brasil",,
"Rua Guabiju, Tatuapé, São Paulo, SP, Brasil",-23.533462,-46.5823586
"Rua Antônio Batista, Jardim Marisa, São Paulo, SP, Brasil",-23.5085222,-46.757006
"Avenida José Joaquim Seabra, Jardim Ivana, São Paulo, SP, Brasil",,
"Rua Dias de Toledo, Saúde, São Paulo, SP, Brasil",-23.6137681,-46.6330523
"Rua Professora Lucinda Alves de Carvalho, Chácara Flora, São Paulo, SP, Brasil",-23.6462829,-46.6873406
"Rua Magalhães de Araújo, Jardim Guedala, São Paulo, SP, Brasil",,
"Avenida Doutor Chucri Zaidan, Vila Cordeiro, São Paulo, SP, Brasil",,
"Rua Ipopoca, Vila Carmosina, São Paulo, SP, Brasil",-23.5495882,-46.4484038
"Praça Doutor João Adhemar de Almeida Prado, Jardim Everest, São Paulo, SP, Brasil",,
"Avenida Doutor Gentil de Moura, Ipiranga, São Paulo, SP, Brasil",-23.6018673,-46.6055241
"Avenida Raimundo Pereira de Magalhães, Jardim Íris, São Paulo, SP, Brasil",,
"Rua Texas, Brooklin Paulista, São Paulo, SP, Brasil",,
"Rua Bartolomeu Dias, Jardim Textil, São Paulo, SP, Brasil",,
"Rua Padre Antônio de Sá, Tatuapé, São Paulo, SP, Brasil",-23.5368368,-46.5762488
"Rua Fidélis Papini, Vila Prudente, São Paulo, SP, Brasil",-23.580732,-46.577997
"Rua Humberto de Campos, Vila Guarani (Z Sul), São Paulo, SP, Brasil",,
"Rua Cajaíba, Vila Pompéia, São Paulo, SP, Brasil",-23.5354208,-46.6907653
"Rua Engenheiro Isaac Milder, Vila Morumbi, São Paulo, SP, Brasil",,
"Rua Padre Estevão Pernet, Vila Gomes Cardim, São Paulo, SP, Brasil",-23.5417053,-46.5658715
"Rua Carmo do Cajuru, Jardim Guedala, São Paulo, SP, Brasil",,
"Rua Fábio Lopes dos Santos Luz, Vila Andrade, São Paulo, SP, Brasil",-23.6321384,-46.7300378
"Rua Doutor José Manoel, Santa Cecília, São Paulo, SP, Brasil",-23.5373527,-46.6619152
"Rua dos Macunis, Vila Madalena, São Paulo, SP, Brasil",-23.5592541,-46.6960471
"Rua Carlos Cyrillo Júnior, Jardim Leonor, São Paulo, SP, Brasil",,
"Rua Maracaibo, Jardim Everest, São Paulo, SP, Brasil",,
"Rua Paulo Orozimbo, Cambuci, São Paulo, SP, Brasil",,
"Rua Bárbara Heliodora, Vila Romana, São Paulo, SP, Brasil",,
"Rua Venceslau Gomes da Silva, Jardim Vista Linda, São Paulo, SP, Brasil",,
"Rua Apamas, Indianópolis, São Paulo, SP, Brasil",-23.611554,-46.6645781
"Rua Doutor Franco da Rocha, Perdizes, São Paulo, SP, Brasil",-23.5373818,-46.6735586
"Rua Pangaré, Vila Butantã, São Paulo, SP, Brasil",,
"Rua Libânio, Vila Romano, São Paulo, SP, Brasil",,
"Rua Abegoaria, Jardim das Bandeiras, São Paulo, SP, Brasil",,
"Rua Tupiguaes, Santana, São Paulo, SP, Brasil",-23.5047408,-46.6391997
"Rua Conselheiro Moreira de Barros, Lauzane Paulista, São Paulo, SP, Brasil",-23.4833212,-46.6456114
"Rua Padre João Pedro Gay, Jardim Aparecida, São Paulo, SP, Brasil",,
"Avenida Professor José Maria Alkmin, Jardim Ester, São Paulo, SP, Brasil",-23.5771697,-46.7554396
"Viaduto Nove de Julho, Centro, São Paulo, SP, Brasil",,
"Rua das Pitombeiras, Vila Parque Jabaquara, São Paulo, SP, Brasil",,
"Rua Jacamar, Jardim Casablanca, São Paulo, SP, Brasil",,
"Rua das Margaridas, Jardim das Acácias, São Paulo, SP, Brasil",,
"Rua Mateus de Siqueira, Jardim Triana, São Paulo, SP, Brasil",,
"Rua Gandavo, Vila Clementino, São Paulo, SP, Brasil",-23.5918009,-46.6436185
"Rua Sílvio de Sousa, Vila Santa Clara, São Paulo, SP, Brasil",,
"Rua José Jannarelli, Vila Progredior, São Paulo, SP, Brasil",,
"Rua Itatupa, Vila Andrade, São Paulo, SP, Brasil",-23.6300267,-46.7326022
"Avenida Cipriano Rodrigues, Vila Formosa, São Paulo, SP, Brasil",-23.5734898,-46.5326094
"Avenida Rebouças, Cerqueira César, São Paulo, SP, Brasil",-23.5582174,-46.6680995
"Rua Doutor Artur Guimarães, Santana, São Paulo, SP, Brasil",-23.4909114,-46.6251617
"Rua Rosa Maria, Vila Gustavo, São Paulo, SP, Brasil",-23.4783811,-46.5957623
"Rua Fábia, Vila Romana, São Paulo, SP, Brasil",-23.5270812,-46.6991445
"Rua Mairinque, Vila Santos, São Paulo, SP, Brasil",,
"Rua Carlos Rath, Alto de Pinheiros, São Paulo, SP, Brasil",-23.5604915,-46.7047504
"Rua Coronel Irlandino Sandoval, Jardim Paulistano, São Paulo, SP, Brasil",,
"Rua Machado de Assis, Vila Mariana, São Paulo, SP, Brasil",-23.5797291,-46.6323596
"Rua José Fioravante, Jardim Raposo Tavares, São Paulo, SP, Brasil",-23.6005772,-46.7852581
"Rua Pedro, Vila Albertina, São Paulo, SP, Brasil",-23.4588131,-46.6184616
"Rua Serra de Jairé, Quarta Parada, São Paulo, SP, Brasil",,
"Rua Abraão Miguel do Carmo, Vila Monte Alegre, São Paulo, SP, Brasil",,
"Alameda dos Guaicanãs, Planalto Paulista, São Paulo, SP, Brasil",-23.6146588,-46.6466449
"Rua Pitangueiras, Mirandópolis, São Paulo, SP, Brasil",-23.6100427,-46.6387463
"Rua Comendador Elias Zarzur, Santo Amaro, São Paulo, SP, Brasil",-23.6495521,-46.7005875
"Rua Visconde de Taunay, Vila Cruzeiro, São Paulo, SP, Brasil",,
"Rua Álvaro Luís Roberto de Assumpção, Campo Belo, São Paulo, SP, Brasil",-23.6186259,-46.6779333
"Via Anchieta, Vila Vermelha, São Paulo, SP, Brasil",,
"Rua Pedro Madureira, Jardim São Paulo(Zona Norte), São Paulo, SP, Brasil",,
"Rua Itaquera, Pacaembu, São Paulo, SP, Brasil",-23.5511517,-46.6644033
"Rua Salim Izar, Vila Progredior, São Paulo, SP, Brasil",,
"Rua Araré, Chácara Inglesa, São Paulo, SP, Brasil",-23.6093672,-46.6362593
"Rua Barão de Pirapama, Jardim Leonor, São Paulo, SP, Brasil",,
"Rua Senador Vergueiro, Santo Amaro, São Paulo, SP, Brasil",-23.6463681,-46.6936025
"Avenida Conselheiro Rodrigues Alves, Vila Mariana, São Paulo, SP, Brasil",-23.5844396,-46.6432558
"Rua João Franco Lima, Jardim Catanduva, São Paulo, SP, Brasil",,
"Rua Charles Spencer Chaplin, Vila Andrade, São Paulo, SP, Brasil",-23.6240082,-46.7340776
"Rua Professor Aprígio Gonzaga, São Judas, São Paulo, SP, Brasil",-23.6247279,-46.6339668
"Rua Epaminondas Luis Amorim, Lauzane Paulista, São Paulo, SP, Brasil",-23.4705929,-46.6418856
"Rua Doutor Miranda de Azevedo, Vila Anglo Brasileira, São Paulo, SP, Brasil",-23.5350346,-46.6944499
"Rua Guajurus, Jardim São Paulo(Zona Norte), São Paulo, SP, Brasil",,
"Rua Tujucuê, Chácara Mafalda, São Paulo, SP, Brasil",,
"Rua Angatuba, Pacaembu, São Paulo, SP, Brasil",-23.5530234,-46.6667326
"Rua Iaiá, Itaim Bibi, São Paulo, SP, Brasil",-23.5866656,-46.6782806
"Rua Antônio Júlio dos Santos, Fazenda Morumbi, São Paulo, SP, Brasil",,
"Rua Bandeirante Sampaio Soares, Vila Morumbi, São Paulo, SP, Brasil",,
"Rua Lázaro Augusto Alves, Pinheiros, São Paulo, SP, Brasil",-23.5684712,-46.6973906
"Rua Coronel Luís Barroso, Santo Amaro, São Paulo, SP, Brasil",-23.6469973,-46.7049017
"Rua Martins Bonilha, Alto da Mooca, São Paulo, SP, Brasil",,
"Rua Iperana, Quarta Parada, São Paulo, SP, Brasil",,
"Rua Afonso Bandeira de Melo, Campo Belo, São Paulo, SP, Brasil",-23.6211856,-46.6655679
"Rua José Flávio, Penha de França, São Paulo, SP, Brasil",-23.5245916,-46.5352597
"Rua Barão de Jaguara, Mooca, São Paulo, SP, Brasil",,
"Rua Paratiquara, Vila Alpina, São Paulo, SP, Brasil",-23.5973666,-46.5579005
"Rua Virgílio Várzea, Itaim Bibi, São Paulo, SP, Brasil",-23.5833405,-46.6730263
"Rua Margarida de Lima, Tatuapé, São Paulo, SP, Brasil",-23.533815,-46.5748257
"Rua João Alberto Sales, Jardim Palmares (Zona Sul), São Paulo, SP, Brasil",,
"Rua Engenheiro César, Santana, São Paulo, SP, Brasil",-23.4934079,-46.6309482
